shot_id,rally_id,shot_nbr,shot_type_orig,shot_type,player_id,entry_ts,btt_before,btt_after,loc_x,loc_y,next_loc_x,next_loc_y,cst_model_id,whtb_model_id,maint_dtm,maint_app,create_dtm,create_app
S9308,R881,9,O,tzApp,P16,2022-08-14 20:28:21.087863,0.4190,0.3340,0.74,14.20,14.55,7.62,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.286718+00:00,postgres
S9314,R881,15,O,U,P16,2022-08-14 20:28:28.623069,0.3523,0.2308,4.87,7.74,2.80,6.71,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.293014+00:00,postgres
S9315,R881,16,O,U,P28,2022-08-14 20:28:29.676705,0.2308,0.1888,2.80,6.71,13.13,10.07,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.294015+00:00,postgres
S9317,R881,18,O,tzRep,P28,2022-08-14 20:28:31.357738,0.1307,0.3138,6.68,8.91,6.29,9.16,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.296255+00:00,postgres
S9320,R881,21,O,U,P16,2022-08-14 20:28:35.016610,0.4268,0.2395,6.93,6.97,18.42,8.52,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.299353+00:00,postgres
S9322,R881,23,O,U,P29,2022-08-14 20:28:37.497701,0.3469,0.2079,14.42,9.04,13.26,8.65,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.301395+00:00,postgres
S9323,R881,24,O,Res,P28,2022-08-14 20:28:38.482636,0.2079,0.4531,13.26,8.65,18.42,4.26,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.302424+00:00,postgres
S9325,R881,26,O,SP,P28,2022-08-14 20:28:41.070883,0.1690,0.0811,16.36,7.10,7.71,8.26,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.304440+00:00,postgres
S9326,R881,27,O,HB,P29,2022-08-14 20:28:41.675810,0.0811,0.1407,7.71,8.26,12.36,5.16,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.305453+00:00,postgres
S9337,R881,38,O,HB,P28,2022-08-14 20:28:54.815284,0.0308,0.0693,11.84,4.39,7.19,7.62,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.316483+00:00,postgres
S9339,R881,40,O,tzApp,P28,2022-08-14 20:28:56.049713,0.1012,0.1462,11.45,6.32,7.71,8.26,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.319894+00:00,postgres
S9340,R881,41,O,tzRep,P29,2022-08-14 20:28:56.849808,0.1462,0.1206,7.71,8.26,7.58,7.74,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.321209+00:00,postgres
S9341,R881,42,O,U,P28,2022-08-14 20:28:57.572965,0.1206,0.0724,7.58,7.74,13.26,8.00,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.322476+00:00,postgres
S9342,R881,43,O,tzApp,P29,2022-08-14 20:28:58.151760,0.0724,0.1571,13.26,8.00,7.97,7.23,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.323610+00:00,postgres
S9350,R882,4,O,tzRep,P28,2022-08-14 20:29:27.311967,0.2780,0.2492,4.48,6.32,15.84,12.26,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.332329+00:00,postgres
S9372,R884,12,O,HB,P29,2022-08-14 20:30:59.632127,0.1779,0.1336,19.71,7.62,3.06,7.23,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.356015+00:00,postgres
S9373,R884,13,O,U,P28,2022-08-14 20:31:00.394232,0.1336,0.1259,3.06,7.23,2.55,10.71,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.357014+00:00,postgres
S9376,R884,16,O,U,P29,2022-08-14 20:31:03.214245,0.2419,0.1307,14.42,7.36,14.55,8.52,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.360029+00:00,postgres
S9392,R887,8,O,SP,P16,2022-08-14 20:32:21.797683,0.3005,0.0982,8.74,10.33,14.81,7.10,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.377824+00:00,postgres
S9406,R888,13,O,SP,P28,2022-08-14 20:33:00.938674,0.3659,0.1440,12.36,7.62,2.42,9.29,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.392383+00:00,postgres
S9408,R888,15,O,U,P28,2022-08-14 20:33:02.400837,0.1025,0.1084,17.52,4.39,16.23,7.10,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.394526+00:00,postgres
S9409,R888,16,O,Res,P16,2022-08-14 20:33:03.087400,0.1084,0.1464,16.23,7.10,4.09,6.20,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.395849+00:00,postgres
S9424,R890,4,O,tzRep,P28,2022-08-14 20:33:52.312923,0.4265,0.2853,15.71,5.55,13.78,11.23,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.412526+00:00,postgres
S9426,R890,6,O,tzRep,P28,2022-08-14 20:33:54.645673,0.2516,0.2213,17.13,5.94,12.10,11.88,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.415051+00:00,postgres
S9427,R890,7,O,tzApp,P16,2022-08-14 20:33:55.670856,0.2213,0.2237,12.10,11.88,10.94,7.10,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.416404+00:00,postgres
S9428,R890,8,O,tzRep,P28,2022-08-14 20:33:56.703104,0.2237,0.2287,10.94,7.10,5.26,12.78,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.417475+00:00,postgres
S9430,R890,10,O,tzRep,P28,2022-08-14 20:33:58.753561,0.2141,0.2058,16.49,6.20,14.81,14.33,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.419650+00:00,postgres
S9431,R890,11,O,tzApp,P16,2022-08-14 20:33:59.732061,0.2058,0.3106,14.81,14.33,3.32,5.55,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.420659+00:00,postgres
S9446,R891,4,O,tzRep,P28,2022-08-14 20:34:46.643134,0.2293,0.3236,7.71,6.58,6.93,14.59,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.436100+00:00,postgres
S9461,R892,4,O,tzRep,P28,2022-08-14 20:35:42.098719,0.2291,0.2519,18.68,7.74,3.97,8.78,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.452014+00:00,postgres
S9466,R894,4,O,tzRep,P27,2022-08-14 20:36:17.435257,0.2445,0.1053,0.87,5.16,13.78,9.16,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.458101+00:00,postgres
S9468,R894,6,O,tzRep,P28,2022-08-14 20:36:18.682724,0.0695,0.1516,0.48,7.23,5.00,12.13,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.460305+00:00,postgres
S9484,R897,6,O,tzRep,P29,2022-08-14 20:37:42.705235,0.0849,0.0899,6.16,9.42,12.23,7.23,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.477933+00:00,postgres
S9487,R897,9,O,tzApp,P28,2022-08-14 20:37:44.622678,0.1054,0.0455,12.87,6.45,4.35,10.33,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.480930+00:00,postgres
S9489,R897,11,O,tzRep,P28,2022-08-14 20:37:45.794702,0.1042,0.1103,13.65,7.87,9.65,7.74,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.482918+00:00,postgres
S9544,R902,8,O,SP,P16,2022-08-14 20:41:38.896504,0.3267,0.1007,8.10,10.71,15.07,6.84,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.541249+00:00,postgres
S9545,R902,9,O,HB,P28,2022-08-14 20:41:39.559942,0.1007,0.0490,15.07,6.84,13.26,9.81,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.542242+00:00,postgres
S9551,R903,4,O,Res,P16,2022-08-14 20:42:03.705514,0.2314,0.2241,12.49,8.26,9.00,5.81,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.548903+00:00,postgres
S9553,R903,6,O,SP,P29,2022-08-14 20:42:05.832552,0.2442,0.1023,3.71,7.62,5.26,6.32,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.550970+00:00,postgres
S9563,R905,4,O,tzRep,P28,2022-08-14 20:42:50.027768,0.3216,0.3777,18.16,6.20,19.33,21.30,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.561820+00:00,postgres
S9566,R905,7,O,tzApp,P16,2022-08-14 20:42:54.163983,0.2984,0.4014,11.07,16.01,4.74,4.90,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.564830+00:00,postgres
S9567,R905,8,O,tzRep,P28,2022-08-14 20:42:55.728793,0.4014,0.2290,4.74,4.90,1.90,16.26,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.565851+00:00,postgres
S9568,R905,9,O,tzApp,P29,2022-08-14 20:42:56.776983,0.2290,0.3107,1.90,16.26,5.51,5.16,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.566927+00:00,postgres
S9575,R905,16,O,SP,P28,2022-08-14 20:43:06.969919,0.3116,0.0840,12.61,5.81,6.68,9.04,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.574269+00:00,postgres
S9576,R905,17,O,HB,P29,2022-08-14 20:43:07.583505,0.0840,0.1670,6.68,9.04,11.97,7.10,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.575469+00:00,postgres
S9578,R905,19,O,U,P29,2022-08-14 20:43:09.218844,0.1372,0.1283,6.68,7.87,4.61,7.10,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.577523+00:00,postgres
S9579,R905,20,O,tzApp,P28,2022-08-14 20:43:09.965211,0.1283,0.1080,4.61,7.10,9.65,9.55,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.578513+00:00,postgres
S9580,R905,21,O,U,P16,2022-08-14 20:43:10.650584,0.1080,0.1311,9.65,9.55,17.00,7.87,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.579522+00:00,postgres
S9592,R906,10,O,SP,P28,2022-08-14 20:44:23.808985,0.4576,0.1135,2.16,6.97,16.74,8.39,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.591837+00:00,postgres
S9593,R906,11,O,HB,P16,2022-08-14 20:44:24.510835,0.1135,0.0818,16.74,8.39,2.42,5.81,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 00:54:03.592840+00:00,postgres
S9606,R909,5,O,U,P23,2022-08-14 21:13:47.934419,0.2344,0.2085,4.65,7.39,8.41,8.04,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:40.945371+00:00,postgres
S9607,R909,6,O,HB,P24,2022-08-14 21:13:49.390313,0.2085,0.3305,8.41,8.04,11.26,6.87,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:40.946401+00:00,postgres
S9609,R909,8,O,tzApp,P24,2022-08-14 21:13:52.809444,0.2252,0.4293,17.74,15.69,14.63,8.82,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:40.948540+00:00,postgres
S9615,R909,14,O,tzApp,P24,2022-08-14 21:14:01.848943,0.1893,0.5729,19.04,15.43,19.56,7.26,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:40.954775+00:00,postgres
S9626,R909,25,O,SP,P13,2022-08-14 21:14:25.477909,0.3688,0.0735,8.02,7.78,19.43,7.26,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:40.966445+00:00,postgres
S9658,R915,8,O,tzApp,P13,2022-08-14 21:17:08.266665,0.0313,0.0869,7.37,9.08,15.28,6.22,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.002987+00:00,postgres
S9662,R915,12,O,tzApp,P13,2022-08-14 21:17:12.263410,0.0628,0.3141,13.33,11.80,2.18,5.32,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.007132+00:00,postgres
S9663,R915,13,O,tzRep,P6,2022-08-14 21:17:14.105596,0.3141,0.2607,2.18,5.32,12.82,20.62,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.008177+00:00,postgres
S9669,R916,5,O,tzApp,P6,2022-08-14 21:18:09.982300,0.1288,0.2717,4.13,7.39,2.70,9.21,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.015086+00:00,postgres
S9670,R916,6,O,tzRep,P23,2022-08-14 21:18:11.669204,0.2717,0.1156,2.70,9.21,11.00,7.26,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.016126+00:00,postgres
S9676,R917,5,O,tzApp,P13,2022-08-14 21:18:40.770829,0.2863,0.0780,14.76,12.84,6.46,7.91,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.022852+00:00,postgres
S9677,R917,6,O,Res,P24,2022-08-14 21:18:41.749232,0.0780,0.4191,6.46,7.91,0.88,9.34,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.023885+00:00,postgres
S9690,R919,6,O,tzRep,P23,2022-08-14 21:19:41.618240,0.5339,0.0363,1.92,7.52,15.15,6.22,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.039350+00:00,postgres
S9703,R920,5,O,tzApp,P24,2022-08-14 21:20:49.960992,0.3748,0.7172,17.74,15.30,8.15,8.69,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.053459+00:00,postgres
S9704,R920,6,O,tzRep,P13,2022-08-14 21:20:53.278080,0.7172,0.1457,8.15,8.69,18.13,9.60,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.054471+00:00,postgres
S9706,R920,8,O,tzRep,P23,2022-08-14 21:20:56.982992,0.4881,0.0401,5.16,8.69,16.58,8.04,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.056533+00:00,postgres
S9708,R920,10,O,tzApp,P13,2022-08-14 21:20:58.916227,0.1095,0.0000,17.10,8.17,4.65,8.69,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.058582+00:00,postgres
S9710,R920,12,O,U,P23,2022-08-14 21:21:00.486940,0.0505,0.0257,6.59,9.86,17.23,8.95,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.060748+00:00,postgres
S9711,R920,13,O,U,P24,2022-08-14 21:21:01.274067,0.0257,0.0252,17.23,8.95,12.82,9.47,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.061771+00:00,postgres
S9712,R920,14,O,HB,P13,2022-08-14 21:21:02.059236,0.0252,0.0189,12.82,9.47,16.84,8.17,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.062790+00:00,postgres
S9717,R921,4,O,tzRep,P13,2022-08-14 21:21:27.273258,0.3204,0.2944,16.45,8.04,17.10,17.38,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.068339+00:00,postgres
S9719,R921,6,O,Res,P13,2022-08-14 21:21:32.424031,0.7346,0.3034,10.61,8.43,9.83,9.99,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.070388+00:00,postgres
S9721,R921,8,O,tzRep,P23,2022-08-14 21:21:36.274890,0.3702,0.1179,2.44,9.34,10.87,8.69,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.072410+00:00,postgres
S9727,R922,5,O,tzRep,P24,2022-08-14 21:22:03.137579,0.1053,0.1937,12.56,7.13,4.39,9.08,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.078890+00:00,postgres
S9743,R925,7,O,tzApp,P24,2022-08-14 21:23:10.084016,0.0814,0.1793,10.09,8.30,11.91,7.91,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.096727+00:00,postgres
S9745,R925,9,O,tzApp,P6,2022-08-14 21:23:12.548122,0.1153,0.6383,2.96,8.95,2.18,8.04,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.098907+00:00,postgres
S9749,R925,13,O,U,P6,2022-08-14 21:23:20.242778,0.1725,0.1075,2.96,5.71,13.46,8.04,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.103749+00:00,postgres
S9752,R925,16,O,tzRep,P13,2022-08-14 21:23:23.254066,0.0757,0.0428,15.28,9.21,5.81,7.13,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.106776+00:00,postgres
S9757,R926,4,O,tzRep,P23,2022-08-14 21:23:56.137276,0.1121,0.2629,6.07,8.95,3.22,20.23,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.112353+00:00,postgres
S9758,R926,5,O,tzApp,P6,2022-08-14 21:23:57.792073,0.2629,0.3638,3.22,20.23,5.81,8.43,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.113378+00:00,postgres
S9788,R928,6,O,SP,P13,2022-08-14 21:25:25.989427,0.3872,0.1078,16.71,8.95,3.61,7.65,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.145749+00:00,postgres
S9793,R929,4,O,tzRep,P6,2022-08-14 21:26:01.595353,0.3404,0.1558,4.39,9.47,3.22,17.64,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.151427+00:00,postgres
S9799,R930,5,O,tzApp,P13,2022-08-14 21:26:23.813679,0.3089,0.1666,11.65,21.66,15.54,7.65,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.157834+00:00,postgres
S9801,R930,7,O,tzApp,P13,2022-08-14 21:26:26.939632,0.3090,0.3795,8.54,22.31,17.23,6.35,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.159846+00:00,postgres
S9814,R932,5,O,tzApp,P6,2022-08-14 21:27:21.020209,0.3514,0.7621,0.88,22.82,8.15,7.26,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.173570+00:00,postgres
S9822,R933,6,O,HB,P24,2022-08-14 21:27:50.612465,0.0653,0.0822,18.26,6.87,5.55,7.91,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.182093+00:00,postgres
S9833,R934,9,O,SP,P13,2022-08-14 21:28:28.283255,0.3764,0.0635,11.13,6.74,17.87,8.30,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.193594+00:00,postgres
S9834,R934,10,O,HB,P24,2022-08-14 21:28:29.208615,0.0635,0.1958,17.87,8.30,9.31,8.56,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.194580+00:00,postgres
S9835,R934,11,O,tzRep,P13,2022-08-14 21:28:30.618115,0.1958,0.1243,9.31,8.56,12.43,7.13,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.195569+00:00,postgres
S9836,R934,12,O,U,P24,2022-08-14 21:28:31.765952,0.1243,0.1409,12.43,7.13,10.22,9.21,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.196552+00:00,postgres
S9837,R934,13,O,tzRep,P13,2022-08-14 21:28:32.974499,0.1409,0.1242,10.22,9.21,14.63,8.69,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.197534+00:00,postgres
S9861,R936,4,O,tzRep,P23,2022-08-14 21:29:57.314077,0.6377,0.0777,4.39,7.52,17.74,6.10,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.222745+00:00,postgres
S9862,R936,5,O,U,P24,2022-08-14 21:29:58.291428,0.0777,0.2084,17.74,6.10,4.52,8.43,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.223737+00:00,postgres
S9864,R936,7,O,tzRep,P24,2022-08-14 21:30:02.498073,0.5625,0.0589,15.93,5.97,3.74,6.87,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.225748+00:00,postgres
S9870,R938,4,O,tzRep,P13,2022-08-14 21:31:12.306543,0.7373,0.1913,15.67,8.82,19.56,11.28,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.233370+00:00,postgres
S9889,R940,9,O,U,P13,2022-08-14 21:32:14.420489,0.2803,0.2144,12.82,7.78,12.43,8.43,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.253588+00:00,postgres
S9906,R942,7,O,SP,P13,2022-08-14 21:33:18.057208,0.3224,0.1893,12.95,7.65,14.50,7.00,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.272120+00:00,postgres
S9912,R943,5,O,tzRep,P13,2022-08-14 21:33:44.403957,0.1918,0.0970,12.30,8.95,18.52,8.04,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.278485+00:00,postgres
S9913,R943,6,O,Res,P24,2022-08-14 21:33:45.451804,0.0970,0.2188,18.52,8.04,2.44,8.04,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.279466+00:00,postgres
S9922,R944,5,O,tzApp,P13,2022-08-14 21:34:13.211066,0.3911,0.5352,17.23,21.01,12.43,7.91,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.288849+00:00,postgres
S9923,R944,6,O,Res,P24,2022-08-14 21:34:15.862176,0.5352,0.3680,12.43,7.91,15.28,7.00,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.289880+00:00,postgres
S9926,R944,9,O,U,P13,2022-08-14 21:34:21.237939,0.2619,0.0484,12.56,8.17,16.06,6.10,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.292861+00:00,postgres
S9946,R945,7,O,U,P23,2022-08-14 21:35:15.724916,0.0844,0.0781,5.03,8.04,7.24,7.65,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.313449+00:00,postgres
S9952,R946,5,O,tzApp,P24,2022-08-14 21:35:40.782916,0.1072,0.4382,9.05,14.01,10.87,7.39,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.319831+00:00,postgres
S9961,R946,14,O,SP,P13,2022-08-14 21:36:00.247311,0.5474,0.0447,9.96,8.43,16.84,8.69,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.328921+00:00,postgres
S9963,R946,16,O,SP,P23,2022-08-14 21:36:02.011283,0.0586,0.0294,4.52,8.43,17.74,6.35,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.330927+00:00,postgres
S9980,R949,6,O,tzRep,P23,2022-08-14 21:37:18.943287,0.6085,0.0484,4.90,8.04,8.67,6.48,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.349766+00:00,postgres
S9983,R949,9,O,tzApp,P24,2022-08-14 21:37:21.414906,0.0231,0.0425,16.06,7.13,5.03,9.73,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.352739+00:00,postgres
S9997,R952,4,O,tzRep,P24,2022-08-14 21:38:36.193666,0.2554,0.0857,6.20,7.26,12.95,11.80,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.369740+00:00,postgres
S9998,R952,5,O,tzApp,P13,2022-08-14 21:38:37.200278,0.0857,0.5268,12.95,11.80,4.52,5.71,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.370739+00:00,postgres
S10007,R953,4,O,tzRep,P24,2022-08-14 21:39:41.546545,0.3518,0.3244,8.15,7.52,1.27,22.82,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.380096+00:00,postgres
S10009,R953,6,O,tzRep,P24,2022-08-14 21:39:46.516195,0.6551,0.5329,8.93,7.26,4.90,21.53,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.382126+00:00,postgres
S10014,R953,11,O,tzApp,P13,2022-08-14 21:39:55.166467,0.1324,0.8510,19.04,18.42,16.84,1.17,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.387114+00:00,postgres
S10032,R955,4,O,tzRep,P23,2022-08-14 21:41:10.340622,0.4361,0.0655,5.16,8.69,5.03,13.49,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.405841+00:00,postgres
S10034,R955,6,O,tzRep,P13,2022-08-14 21:41:12.367727,0.1097,0.1493,8.67,9.60,8.67,7.65,MOD_2,MOD_3,2022-11-22 20:43:46.226840+00:00,postgres,2022-08-15 02:15:41.407949+00:00,postgres
