rally_id,match_id,game_id,rally_nbr,srv_team_id,srv_player_id,rtrn_team_id,rtrn_player_id,ts_player_id,ts_type,w_team_id,to_ind,to_team_id,rally_len,srv_switch_ind,rtrn_switch_ind,srv_team_flipped_ind,rtrn_team_flipped_ind,ending_type,ending_player_id,lob_cnt,dink_cnt,maint_dtm,maint_app,create_dtm,create_app
R2288,M28,G49,8,T42,P65,T43,P66,P65,Drop,T42,N,N/A,9.0,N,N,Y,N,Other,N/A,0,0,2022-11-07 02:45:43.520791+00:00,aspancake,2022-11-07 02:45:43.520791+00:00,aspancake
R2289,M28,G49,9,T42,P65,T43,P13,P65,Drop,T42,N,N/A,14.0,N,N,N,N,Other,N/A,0,7,2022-11-07 02:45:43.804289+00:00,aspancake,2022-11-07 02:45:43.804289+00:00,aspancake
R2290,M28,G49,10,T42,P65,T43,P66,P65,Drop,T43,N,N/A,9.0,N,N,Y,N,Other,N/A,0,0,2022-11-07 02:45:44.316263+00:00,aspancake,2022-11-07 02:45:44.316263+00:00,aspancake
R2292,M28,G49,12,T43,P66,T42,P22,P13,Drop,T43,N,N/A,12.0,Y,N,Y,Y,Other,N/A,0,2,2022-11-07 02:45:44.892259+00:00,aspancake,2022-11-07 02:45:44.892259+00:00,aspancake
R2570,M30,G55,11,T45,P70,T44,P67,N/A,Drive,T45,N,N/A,2.0,Y,N,Y,N,Unforced Error,P67,0,0,2022-11-15 04:10:07.721727+00:00,aspancake,2022-11-15 04:10:07.721727+00:00,aspancake
R2295,M28,G49,15,T43,P66,T42,P22,P13,Drop,T42,N,N/A,19.0,Y,N,Y,Y,Other,N/A,0,10,2022-11-07 02:45:45.797505+00:00,aspancake,2022-11-07 02:45:45.797505+00:00,aspancake
R2572,M30,G55,13,T45,P69,T44,P67,P70,Drive,T44,N,N/A,3.0,N,N,N,N,Unforced Error,P70,0,0,2022-11-15 04:10:08.315993+00:00,aspancake,2022-11-15 04:10:08.315993+00:00,aspancake
R2573,M30,G55,14,T44,P67,T45,P69,P67,Drive,T45,N,N/A,5.0,N,N,N,N,Error,P67,0,0,2022-11-15 04:10:08.471337+00:00,aspancake,2022-11-15 04:10:08.471337+00:00,aspancake
R2575,M30,G55,16,T45,P69,T44,P67,P69,Drop,T45,N,N/A,4.0,N,N,N,N,Unforced Error,P68,0,0,2022-11-15 04:10:08.782223+00:00,aspancake,2022-11-15 04:10:08.782223+00:00,aspancake
R2299,M28,G49,19,T42,P65,T43,P13,P22,Drop,T43,N,N/A,7.0,N,Y,Y,Y,Other,N/A,0,0,2022-11-07 02:45:47.022542+00:00,aspancake,2022-11-07 02:45:47.022542+00:00,aspancake
R2300,M28,G49,20,T42,P22,T43,P66,P65,Drive,T43,N,N/A,12.0,Y,Y,Y,Y,Other,N/A,0,1,2022-11-07 02:45:47.260273+00:00,aspancake,2022-11-07 02:45:47.260273+00:00,aspancake
R2301,M28,G49,21,T43,P13,T42,P65,P66,Drive,T42,N,N/A,9.0,Y,N,Y,Y,Other,N/A,0,1,2022-11-07 02:45:47.662492+00:00,aspancake,2022-11-07 02:45:47.662492+00:00,aspancake
R2302,M28,G49,22,T43,P66,T42,P22,P13,Drop,T42,N,N/A,5.0,Y,N,Y,Y,Other,N/A,0,0,2022-11-07 02:45:47.945886+00:00,aspancake,2022-11-07 02:45:47.945886+00:00,aspancake
R2303,M28,G49,23,T42,P65,T43,P13,P65,Drive,T43,N,N/A,7.0,Y,N,Y,Y,Other,N/A,0,1,2022-11-07 02:45:48.110505+00:00,aspancake,2022-11-07 02:45:48.110505+00:00,aspancake
R2579,M30,G55,20,T44,P67,T45,P69,P68,Drive,T45,N,N/A,4.0,N,N,N,N,Winner,P69,0,0,2022-11-15 04:10:09.925336+00:00,aspancake,2022-11-15 04:10:09.925336+00:00,aspancake
R2580,M30,G55,21,T44,P68,T45,P70,P68,Drop,T44,N,N/A,7.0,N,N,N,N,Winner,P68,0,3,2022-11-15 04:10:10.128407+00:00,aspancake,2022-11-15 04:10:10.128407+00:00,aspancake
R2306,M28,G49,26,T43,P13,T42,P22,P13,Lob,T42,N,N/A,5.0,Y,N,Y,N,Other,N/A,1,0,2022-11-07 02:45:49.015889+00:00,aspancake,2022-11-07 02:45:49.015889+00:00,aspancake
R2582,M30,G55,23,T44,P68,T45,P70,P67,Drop,T45,N,N/A,7.0,N,N,N,N,Error,P68,0,3,2022-11-15 04:10:10.876000+00:00,aspancake,2022-11-15 04:10:10.876000+00:00,aspancake
R2583,M30,G55,24,T45,P69,T44,P67,P69,Drop,T44,N,N/A,10.0,N,N,N,N,Winner,P67,0,0,2022-11-15 04:10:11.150273+00:00,aspancake,2022-11-15 04:10:11.150273+00:00,aspancake
R2586,M30,G55,27,T45,P70,T44,P68,P69,Drop,T44,N,N/A,12.0,N,N,N,N,Winner,P67,1,0,2022-11-15 04:10:12.439986+00:00,aspancake,2022-11-15 04:10:12.439986+00:00,aspancake
R2587,M30,G55,28,T44,P67,T45,P69,P67,Drive,T44,N,N/A,25.0,N,N,N,N,Winner,P67,1,3,2022-11-15 04:10:12.841624+00:00,aspancake,2022-11-15 04:10:12.841624+00:00,aspancake
R2311,M28,G49,31,T43,P13,T42,P65,P13,Drop,T42,N,N/A,7.0,N,N,N,N,Other,N/A,0,0,2022-11-07 02:45:51.044303+00:00,aspancake,2022-11-07 02:45:51.044303+00:00,aspancake
R2588,M30,G55,29,T44,P67,T45,P70,N/A,Drive,T44,N,N/A,2.0,Y,N,Y,N,Error,P70,0,0,2022-11-15 04:10:13.982257+00:00,aspancake,2022-11-15 04:10:13.982257+00:00,aspancake
R2589,M30,G55,30,T44,P67,T45,P69,P68,Drive,T44,N,N/A,6.0,N,N,N,N,Error,P70,0,1,2022-11-15 04:10:14.146791+00:00,aspancake,2022-11-15 04:10:14.146791+00:00,aspancake
R2590,M30,G55,31,T44,P67,T45,P70,P67,Drive,T45,N,N/A,9.0,Y,N,Y,N,Error,P68,0,5,2022-11-15 04:10:14.430220+00:00,aspancake,2022-11-15 04:10:14.430220+00:00,aspancake
R2592,M30,G55,33,T45,P69,T44,P68,P69,Drop,T45,N,N/A,7.0,N,N,N,Y,Winner,P70,1,1,2022-11-15 04:10:14.969632+00:00,aspancake,2022-11-15 04:10:14.969632+00:00,aspancake
R2594,M30,G55,35,T45,P70,T44,P68,P70,Drop,T44,N,N/A,12.0,N,N,Y,Y,Winner,P67,0,0,2022-11-15 04:10:15.746723+00:00,aspancake,2022-11-15 04:10:15.746723+00:00,aspancake
R2317,M28,G49,37,T43,P13,T42,P65,P66,Drive,T43,N,N/A,13.0,N,N,N,N,Other,N/A,0,2,2022-11-07 02:45:52.297045+00:00,aspancake,2022-11-07 02:45:52.297045+00:00,aspancake
R2282,M28,G49,2,T43,P66,T42,P22,P66,Drive,T43,N,N/A,4.0,N,N,N,N,Error,P65,0,0,2022-11-07 02:45:42.086522+00:00,aspancake,2022-11-07 02:45:42.086522+00:00,aspancake
R2283,M28,G49,3,T43,P66,T42,P65,P66,Drop,T42,N,N/A,14.0,Y,N,Y,N,Winner,P22,0,4,2022-11-07 02:45:42.251056+00:00,aspancake,2022-11-07 02:45:42.251056+00:00,aspancake
R2284,M28,G49,4,T43,P13,T42,P22,P13,Lob,T43,N,N/A,4.0,Y,N,Y,N,Error,P65,1,0,2022-11-07 02:45:42.699825+00:00,aspancake,2022-11-07 02:45:42.699825+00:00,aspancake
R2285,M28,G49,5,T43,P13,T42,P65,P66,Drop,T42,N,N/A,3.0,N,N,N,N,Error,P66,0,0,2022-11-07 02:45:42.872760+00:00,aspancake,2022-11-07 02:45:42.872760+00:00,aspancake
R2286,M28,G49,6,T42,P22,T43,P66,P22,Drop,T42,N,N/A,4.0,N,N,N,N,Error,P66,0,0,2022-11-07 02:45:43.019051+00:00,aspancake,2022-11-07 02:45:43.019051+00:00,aspancake
R2287,M28,G49,7,T42,P22,T43,P13,P22,Drop,T43,N,N/A,10.0,N,N,Y,N,Winner,P66,0,1,2022-11-07 02:45:43.183650+00:00,aspancake,2022-11-07 02:45:43.183650+00:00,aspancake
R2291,M28,G49,11,T43,P66,T42,P65,P66,Drop,T43,N,N/A,6.0,N,N,N,Y,Error,P22,0,1,2022-11-07 02:45:44.645410+00:00,aspancake,2022-11-07 02:45:44.645410+00:00,aspancake
R2293,M28,G49,13,T43,N/A,T42,N/A,N/A,N/A,N/A,Y,T42,,N,N,N/A,N/A,N/A,N/A,0,0,2022-11-07 02:45:45.386100+00:00,aspancake,2022-11-07 02:45:45.386100+00:00,aspancake
R2596,M30,G55,37,T44,P67,T45,P69,P67,Drive,T44,N,N/A,6.0,Y,N,Y,Y,Error,P70,0,0,2022-11-15 04:10:16.537823+00:00,aspancake,2022-11-15 04:10:16.537823+00:00,aspancake
R2597,M30,G55,38,T44,P67,T45,P70,P67,Drop,T44,N,N/A,11.0,N,N,N,Y,Winner,P67,1,3,2022-11-15 04:10:16.793714+00:00,aspancake,2022-11-15 04:10:16.793714+00:00,aspancake
R2599,M30,G55,40,T44,P67,T45,P69,N/A,Drive,T44,N,N/A,2.0,Y,N,Y,Y,Unforced Error,P69,0,0,2022-11-15 04:10:17.220098+00:00,aspancake,2022-11-15 04:10:17.220098+00:00,aspancake
R2600,M30,G55,41,T44,P67,T45,P70,P67,Drive,T44,N,N/A,5.0,N,N,N,Y,Winner,P67,0,0,2022-11-15 04:10:17.329754+00:00,aspancake,2022-11-15 04:10:17.329754+00:00,aspancake
R2601,M30,G55,42,T44,P67,T45,P69,P67,Drive,T44,N,N/A,15.0,Y,N,Y,Y,Winner,P67,0,0,2022-11-15 04:10:17.521723+00:00,aspancake,2022-11-15 04:10:17.521723+00:00,aspancake
R2602,M30,G55,43,T44,P67,T45,P70,P67,Drive,T45,N,N/A,5.0,N,N,N,Y,Error,P68,0,0,2022-11-15 04:10:18.061121+00:00,aspancake,2022-11-15 04:10:18.061121+00:00,aspancake
R2603,M30,G55,44,T45,P70,T44,P67,N/A,Drive,T44,N,N/A,2.0,Y,N,Y,N,Winner,P67,0,0,2022-11-15 04:10:18.280493+00:00,aspancake,2022-11-15 04:10:18.280493+00:00,aspancake
R2294,M28,G49,14,T43,P66,T42,P65,P66,Drop,T43,N,N/A,10.0,N,N,N,Y,Unforced Error,P22,0,6,2022-11-07 02:45:45.413435+00:00,aspancake,2022-11-07 02:45:45.413435+00:00,aspancake
R2298,M28,G49,18,T43,P13,T42,P65,P13,Drop,T42,N,N/A,6.0,Y,N,Y,Y,Winner,P65,0,1,2022-11-07 02:45:46.766557+00:00,aspancake,2022-11-07 02:45:46.766557+00:00,aspancake
R2304,M28,G49,24,T42,P22,T43,P66,P22,Drive,T42,N,N/A,7.0,Y,Y,Y,Y,Winner,P22,0,1,2022-11-07 02:45:48.348268+00:00,aspancake,2022-11-07 02:45:48.348268+00:00,aspancake
R2305,M28,G49,25,T42,P22,T43,P13,P65,Drop,T43,N,N/A,12.0,N,Y,N,Y,Winner,P13,0,0,2022-11-07 02:45:48.613380+00:00,aspancake,2022-11-07 02:45:48.613380+00:00,aspancake
R2307,M28,G49,27,T43,P66,T42,P65,P13,Drive,T42,N,N/A,3.0,Y,N,Y,N,Error,P13,0,0,2022-11-07 02:45:49.189892+00:00,aspancake,2022-11-07 02:45:49.189892+00:00,aspancake
R2308,M28,G49,28,T42,P22,T43,P13,P65,Drop,T43,N,N/A,5.0,N,N,N,Y,Error,P65,0,1,2022-11-07 02:45:49.326517+00:00,aspancake,2022-11-07 02:45:49.326517+00:00,aspancake
R2309,M28,G49,29,T42,P65,T43,P66,P22,Drop,T43,N,N/A,6.0,N,N,N,Y,Winner,P13,0,2,2022-11-07 02:45:49.536765+00:00,aspancake,2022-11-07 02:45:49.536765+00:00,aspancake
R2310,M28,G49,30,T43,P13,T42,P22,P66,Drop,T43,N,N/A,12.0,Y,N,Y,N,Error,P22,0,8,2022-11-07 02:45:49.800776+00:00,aspancake,2022-11-07 02:45:49.800776+00:00,aspancake
R2312,M28,G49,32,T43,P66,T42,P22,P66,Drive,T43,N,N/A,11.0,N,N,N,N,Winner,P13,0,4,2022-11-07 02:45:51.263773+00:00,aspancake,2022-11-07 02:45:51.263773+00:00,aspancake
R2313,M28,G49,33,T43,P66,T42,P65,P13,Drop,T42,N,N/A,4.0,Y,N,Y,N,Winner,P65,0,0,2022-11-07 02:45:51.639480+00:00,aspancake,2022-11-07 02:45:51.639480+00:00,aspancake
R2314,M28,G49,34,T42,P22,T43,P13,P65,Drop,T43,N,N/A,3.0,N,Y,N,Y,Error,P65,0,0,2022-11-07 02:45:51.848782+00:00,aspancake,2022-11-07 02:45:51.848782+00:00,aspancake
R2315,M28,G49,35,T42,P65,T43,P66,P65,Drop,T43,N,N/A,3.0,N,Y,N,Y,Error,P65,0,0,2022-11-07 02:45:51.986002+00:00,aspancake,2022-11-07 02:45:51.986002+00:00,aspancake
R2316,M28,G49,36,T43,P13,T42,P22,P13,Drive,T43,N,N/A,4.0,Y,N,Y,N,Error,P65,0,0,2022-11-07 02:45:52.123000+00:00,aspancake,2022-11-07 02:45:52.123000+00:00,aspancake
R2318,M28,G50,1,T43,P66,T42,P22,P13,Drop,T42,N,N/A,6.0,N,N,N,N,Other,N/A,0,0,2022-11-07 02:47:31.186952+00:00,aspancake,2022-11-07 02:47:31.186952+00:00,aspancake
R2296,M28,G49,16,T43,P13,T42,P65,N/A,N/A,T43,N,N/A,2.0,Y,N,Y,Y,Error,P65,0,0,2022-11-07 02:45:46.492258+00:00,aspancake,2022-11-07 02:45:46.492258+00:00,aspancake
R2297,M28,G49,17,T43,P13,T42,P22,N/A,N/A,T43,N,N/A,2.0,N,N,N,Y,Error,P22,0,0,2022-11-07 02:45:46.629735+00:00,aspancake,2022-11-07 02:45:46.629735+00:00,aspancake
R2604,M30,G55,45,T45,P69,T44,P68,P70,Drop,T44,N,N/A,9.0,Y,N,Y,N,Error,P69,2,0,2022-11-15 04:10:18.399446+00:00,aspancake,2022-11-15 04:10:18.399446+00:00,aspancake
R2605,M30,G55,46,T44,P67,T45,P70,P67,Drive,T45,N,N/A,21.0,N,N,N,Y,Error,P68,0,14,2022-11-15 04:10:18.746834+00:00,aspancake,2022-11-15 04:10:18.746834+00:00,aspancake
R2606,M30,G55,47,T44,P68,T45,P69,P67,Drive,T45,N,N/A,11.0,N,N,N,Y,Error,P68,3,0,2022-11-15 04:10:19.505682+00:00,aspancake,2022-11-15 04:10:19.505682+00:00,aspancake
R2324,M28,G50,7,T42,P22,T43,P13,P22,Drop,T43,N,N/A,5.0,N,N,N,Y,Other,N/A,0,0,2022-11-07 02:47:34.585011+00:00,aspancake,2022-11-07 02:47:34.585011+00:00,aspancake
R2607,M30,G55,48,T45,P70,T44,P67,P70,Drop,T45,N,N/A,8.0,Y,N,Y,N,Error,P68,0,4,2022-11-15 04:10:19.908042+00:00,aspancake,2022-11-15 04:10:19.908042+00:00,aspancake
R2608,M30,G55,49,T45,P70,T44,P68,P69,Drop,T44,N,N/A,12.0,N,N,N,N,Winner,P67,1,0,2022-11-15 04:10:20.264649+00:00,aspancake,2022-11-15 04:10:20.264649+00:00,aspancake
R2610,M30,G55,51,T45,P69,T44,P68,P69,Drive,T44,N,N/A,11.0,Y,N,Y,N,Error,P69,0,4,2022-11-15 04:10:20.917017+00:00,aspancake,2022-11-15 04:10:20.917017+00:00,aspancake
R2611,M30,G55,52,T44,P67,T45,P70,P67,Drive,T45,N,N/A,3.0,N,N,N,Y,Unforced Error,P67,0,0,2022-11-15 04:10:21.364990+00:00,aspancake,2022-11-15 04:10:21.364990+00:00,aspancake
R2612,M30,G55,53,T44,P68,T45,P69,P68,Drive,T44,N,N/A,4.0,N,N,N,Y,Error,P69,0,0,2022-11-15 04:10:21.538786+00:00,aspancake,2022-11-15 04:10:21.538786+00:00,aspancake
R2330,M28,G50,13,T42,P22,T43,P13,P22,Drop,T43,N,N/A,8.0,N,N,N,Y,Other,N/A,0,0,2022-11-07 02:47:37.254299+00:00,aspancake,2022-11-07 02:47:37.254299+00:00,aspancake
R2331,M28,G50,14,T42,P65,T43,P66,P22,Drive,T42,N,N/A,7.0,N,N,N,Y,Other,N/A,0,0,2022-11-07 02:47:37.583429+00:00,aspancake,2022-11-07 02:47:37.583429+00:00,aspancake
R2613,M30,G55,54,T44,P68,T45,P70,P68,Drop,T44,N,N/A,5.0,Y,N,Y,Y,Winner,P68,0,1,2022-11-15 04:10:21.739827+00:00,aspancake,2022-11-15 04:10:21.739827+00:00,aspancake
R2333,M28,G50,16,T43,P13,T42,P65,P13,Drop,T42,N,N/A,6.0,Y,N,Y,Y,Other,N/A,0,0,2022-11-07 02:47:38.040556+00:00,aspancake,2022-11-07 02:47:38.040556+00:00,aspancake
R2684,M31,G58,1,T47,P72,T46,P71,P72,Drop,T46,N,N/A,15.0,N,Y,N,N,Other,N/A,0,9,2022-11-21 19:43:17.567297+00:00,aspancake,2022-11-21 19:43:17.567297+00:00,aspancake
R2336,M28,G50,19,T42,P65,T43,P66,P22,Drop,T43,N,N/A,5.0,Y,N,Y,N,Other,N/A,0,0,2022-11-07 02:47:38.570920+00:00,aspancake,2022-11-07 02:47:38.570920+00:00,aspancake
R2337,M28,G50,20,T42,P22,T43,P13,P22,Drop,T43,N,N/A,5.0,N,N,Y,N,Other,N/A,0,0,2022-11-07 02:47:38.762787+00:00,aspancake,2022-11-07 02:47:38.762787+00:00,aspancake
R2686,M31,G58,3,T46,P71,T47,P8,P71,Drop,T47,N,N/A,8.0,N,N,Y,N,Other,N/A,0,0,2022-11-21 19:43:19.611307+00:00,aspancake,2022-11-21 19:43:19.611307+00:00,aspancake
R2339,M28,G50,22,T43,P66,T42,P22,P13,Drop,T42,N,N/A,5.0,Y,N,Y,Y,Other,N/A,0,0,2022-11-07 02:47:39.101314+00:00,aspancake,2022-11-07 02:47:39.101314+00:00,aspancake
R2687,M31,G58,4,T46,P53,T47,P72,P53,Drop,T47,N,N/A,5.0,N,N,Y,N,Other,N/A,0,0,2022-11-21 19:43:20.289528+00:00,aspancake,2022-11-21 19:43:20.289528+00:00,aspancake
R2342,M28,G50,25,T43,P13,T42,P22,P13,Drop,T42,N,N/A,10.0,N,N,N,Y,Other,N/A,0,5,2022-11-07 02:47:39.549193+00:00,aspancake,2022-11-07 02:47:39.549193+00:00,aspancake
R2693,M31,G58,10,T46,P53,T47,P8,P71,Drop,T46,N,N/A,6.0,Y,N,N,N,Other,N/A,0,1,2022-11-21 19:43:23.661453+00:00,aspancake,2022-11-21 19:43:23.661453+00:00,aspancake
R2341,M28,G50,24,T43,N/A,T42,N/A,N/A,N/A,N/A,Y,T42,,N,N,N/A,N/A,N/A,N/A,0,0,2022-11-07 02:47:39.521633+00:00,aspancake,2022-11-07 02:47:39.521633+00:00,aspancake
R2698,M31,G58,15,T47,P8,T46,P53,P72,Drop,T47,N,N/A,18.0,Y,N,Y,Y,Other,N/A,0,10,2022-11-21 19:43:26.498782+00:00,aspancake,2022-11-21 19:43:26.498782+00:00,aspancake
R2356,M28,G50,39,T42,P65,T43,P66,P65,Drive,T43,N,N/A,13.0,N,N,N,Y,Other,N/A,1,0,2022-11-07 02:47:43.230241+00:00,aspancake,2022-11-07 02:47:43.230241+00:00,aspancake
R2326,M28,G50,9,T43,P13,T42,P22,N/A,N/A,T43,N,N/A,2.0,Y,N,Y,N,Error,P22,0,0,2022-11-07 02:47:35.901207+00:00,aspancake,2022-11-07 02:47:35.901207+00:00,aspancake
R2334,M28,G50,17,T43,P66,T42,P22,N/A,N/A,T43,N,N/A,2.0,Y,N,Y,Y,Error,P22,0,0,2022-11-07 02:47:38.278315+00:00,aspancake,2022-11-07 02:47:38.278315+00:00,aspancake
R2338,M28,G50,21,T43,P66,T42,P65,N/A,N/A,T43,N,N/A,2.0,N,N,N,Y,Error,P65,0,0,2022-11-07 02:47:38.973287+00:00,aspancake,2022-11-07 02:47:38.973287+00:00,aspancake
R2351,M28,G50,34,T43,P13,T42,P65,N/A,N/A,T43,N,N/A,2.0,N,N,N,N,Error,P65,0,0,2022-11-07 02:47:41.768243+00:00,aspancake,2022-11-07 02:47:41.768243+00:00,aspancake
R2615,M31,G56,1,T46,P53,T47,P72,P71,Drive,T46,N,N/A,14.0,Y,N,N,N,Error,P72,0,11,2022-11-21 19:35:11.517838+00:00,aspancake,2022-11-21 19:35:11.517838+00:00,aspancake
R2365,M28,G50,48,T43,P13,T42,P65,P13,Drive,T42,N,N/A,10.0,N,N,N,N,Other,N/A,0,1,2022-11-07 02:47:46.585647+00:00,aspancake,2022-11-07 02:47:46.585647+00:00,aspancake
R2368,M28,G50,51,T42,P65,T43,P66,P22,Drop,T43,N,N/A,5.0,N,N,Y,N,Other,N/A,0,0,2022-11-07 02:47:47.820028+00:00,aspancake,2022-11-07 02:47:47.820028+00:00,aspancake
R2319,M28,G50,2,T42,P22,T43,P66,P65,Drive,T43,N,N/A,5.0,N,N,N,N,Error,P65,0,0,2022-11-07 02:47:31.790378+00:00,aspancake,2022-11-07 02:47:31.790378+00:00,aspancake
R2320,M28,G50,3,T42,P65,T43,P13,P22,Drop,T43,N,N/A,7.0,N,N,N,N,Error,P22,0,1,2022-11-07 02:47:32.384499+00:00,aspancake,2022-11-07 02:47:32.384499+00:00,aspancake
R2321,M28,G50,4,T43,P66,T42,P22,P13,Drive,T42,N,N/A,4.0,N,N,N,N,Winner,P65,0,0,2022-11-07 02:47:33.042961+00:00,aspancake,2022-11-07 02:47:33.042961+00:00,aspancake
R2322,M28,G50,5,T43,P13,T42,P65,P66,Drop,T43,N,N/A,4.0,N,N,N,N,Error,P65,0,1,2022-11-07 02:47:33.518294+00:00,aspancake,2022-11-07 02:47:33.518294+00:00,aspancake
R2323,M28,G50,6,T43,P13,T42,P22,P13,Drop,T42,N,N/A,6.0,Y,N,Y,N,Winner,P22,0,2,2022-11-07 02:47:33.920526+00:00,aspancake,2022-11-07 02:47:33.920526+00:00,aspancake
R2325,M28,G50,8,T42,P65,T43,P66,P22,Drop,T43,N,N/A,8.0,N,N,N,Y,Winner,P13,2,0,2022-11-07 02:47:35.105655+00:00,aspancake,2022-11-07 02:47:35.105655+00:00,aspancake
R2327,M28,G50,10,T43,P13,T42,P65,P13,Drive,T42,N,N/A,3.0,N,N,N,N,Error,P13,0,0,2022-11-07 02:47:36.294285+00:00,aspancake,2022-11-07 02:47:36.294285+00:00,aspancake
R2328,M28,G50,11,T43,P66,T42,P22,P13,Drop,T43,N,N/A,4.0,N,N,N,N,Error,P65,0,0,2022-11-07 02:47:36.660051+00:00,aspancake,2022-11-07 02:47:36.660051+00:00,aspancake
R2329,M28,G50,12,T43,P66,T42,P65,P66,Drive,T42,N,N/A,5.0,Y,N,Y,N,Error,P66,0,0,2022-11-07 02:47:36.934289+00:00,aspancake,2022-11-07 02:47:36.934289+00:00,aspancake
R2332,M28,G50,15,T42,P65,T43,P13,P65,Drive,T43,N,N/A,3.0,Y,N,Y,Y,Error,P65,0,0,2022-11-07 02:47:37.857665+00:00,aspancake,2022-11-07 02:47:37.857665+00:00,aspancake
R2335,M28,G50,18,T43,P66,T42,P65,P66,Drive,T42,N,N/A,3.0,N,N,N,Y,Error,P66,0,0,2022-11-07 02:47:38.397125+00:00,aspancake,2022-11-07 02:47:38.397125+00:00,aspancake
R2340,M28,G50,23,T43,P13,T42,P65,P13,Drop,T43,N,N/A,4.0,Y,N,Y,Y,Unforced Error,P65,0,0,2022-11-07 02:47:39.320525+00:00,aspancake,2022-11-07 02:47:39.320525+00:00,aspancake
R2343,M28,G50,26,T42,P65,T43,P66,P65,Drop,T43,N,N/A,3.0,N,N,Y,N,Error,P65,0,0,2022-11-07 02:47:39.933183+00:00,aspancake,2022-11-07 02:47:39.933183+00:00,aspancake
R2344,M28,G50,27,T42,P22,T43,P13,P22,Drop,T43,N,N/A,5.0,N,N,Y,N,Error,P22,0,0,2022-11-07 02:47:40.116035+00:00,aspancake,2022-11-07 02:47:40.116035+00:00,aspancake
R2345,M28,G50,28,T43,P66,T42,P65,P66,Drive,T42,N,N/A,11.0,N,N,N,Y,Error,P13,0,0,2022-11-07 02:47:40.363841+00:00,aspancake,2022-11-07 02:47:40.363841+00:00,aspancake
R2346,M28,G50,29,T43,P13,T42,P22,P13,Drop,T42,N,N/A,4.0,N,N,N,Y,Winner,P22,0,0,2022-11-07 02:47:40.792535+00:00,aspancake,2022-11-07 02:47:40.792535+00:00,aspancake
R2347,M28,G50,30,T42,P65,T43,P66,P65,Drive,T42,N,N/A,4.0,N,N,Y,N,Error,P66,0,0,2022-11-07 02:47:40.993646+00:00,aspancake,2022-11-07 02:47:40.993646+00:00,aspancake
R2348,M28,G50,31,T42,P65,T43,P13,P65,Drop,T43,N,N/A,7.0,N,N,N,N,Error,P65,0,5,2022-11-07 02:47:41.176544+00:00,aspancake,2022-11-07 02:47:41.176544+00:00,aspancake
R2349,M28,G50,32,T42,P22,T43,P66,P22,Drop,T43,N,N/A,4.0,N,N,N,N,Winner,P13,0,0,2022-11-07 02:47:41.469286+00:00,aspancake,2022-11-07 02:47:41.469286+00:00,aspancake
R2350,M28,G50,33,T43,P66,T42,P22,P13,Drop,T42,N,N/A,3.0,N,N,N,N,Error,P13,0,0,2022-11-07 02:47:41.633669+00:00,aspancake,2022-11-07 02:47:41.633669+00:00,aspancake
R2352,M28,G50,35,T43,P13,T42,P22,P66,Drive,T42,N,N/A,4.0,Y,N,Y,N,Winner,P22,0,0,2022-11-07 02:47:41.877178+00:00,aspancake,2022-11-07 02:47:41.877178+00:00,aspancake
R2353,M28,G50,36,T42,P22,T43,P13,P22,Drop,T43,N,N/A,5.0,N,N,N,Y,Error,P22,0,0,2022-11-07 02:47:42.041687+00:00,aspancake,2022-11-07 02:47:42.041687+00:00,aspancake
R2354,M28,G50,37,T42,P65,T43,P66,P22,Drop,T42,N,N/A,6.0,N,N,N,Y,Error,P66,1,0,2022-11-07 02:47:42.242880+00:00,aspancake,2022-11-07 02:47:42.242880+00:00,aspancake
R2355,M28,G50,38,T42,P65,T43,P13,P22,Drop,T42,N,N/A,21.0,N,N,Y,Y,Winner,P22,1,4,2022-11-07 02:47:42.480540+00:00,aspancake,2022-11-07 02:47:42.480540+00:00,aspancake
R2357,M28,G50,40,T43,P13,T42,P22,P13,Drop,T43,N,N/A,14.0,Y,N,Y,N,Error,P65,0,2,2022-11-07 02:47:43.669223+00:00,aspancake,2022-11-07 02:47:43.669223+00:00,aspancake
R2358,M28,G50,41,T43,P13,T42,P65,P13,Drop,T42,N,N/A,4.0,N,N,N,N,Winner,P65,0,0,2022-11-07 02:47:44.245506+00:00,aspancake,2022-11-07 02:47:44.245506+00:00,aspancake
R2359,M28,G50,42,T43,P66,T42,P22,P66,Drop,T42,N,N/A,7.0,N,N,N,N,Unforced Error,P13,0,2,2022-11-07 02:47:44.501325+00:00,aspancake,2022-11-07 02:47:44.501325+00:00,aspancake
R2627,M31,G56,13,T46,P53,T47,P72,P71,Drop,T47,N,N/A,9.0,N,Y,Y,Y,Other,N/A,0,0,2022-11-21 19:35:20.977665+00:00,aspancake,2022-11-21 19:35:20.977665+00:00,aspancake
R2360,M28,G50,43,T42,P22,T43,P66,P65,Drop,T43,N,N/A,7.0,N,N,N,N,Error,P22,0,5,2022-11-07 02:47:44.894470+00:00,aspancake,2022-11-07 02:47:44.894470+00:00,aspancake
R2361,M28,G50,44,T42,P65,T43,P13,P22,Lob,T43,N,N/A,4.0,N,N,N,N,Winner,P66,1,0,2022-11-07 02:47:45.387977+00:00,aspancake,2022-11-07 02:47:45.387977+00:00,aspancake
